Inventory_ID,Warehouse_ID,Warehouse_Name,Country,City,SKU,Product_Category,Product_Name,Current_Stock,Reorder_Level,Max_Stock_Capacity,Unit_Cost_USD,Unit_Price_USD,Stock_Value_USD,Received_Date,Expiry_Date,Units_Received_YTD,Units_Shipped_YTD,Units_Returned_YTD,Stock_Turnover_Rate,Quality_Status,Storage_Zone,Shelf_Location,Batch_Number,Supplier_Name,Last_Stock_Count_Date,Stock_Count_Variance,Handler_Employee_ID,Temperature_Required,Hazardous_Class,Barcode,Weight_Per_Unit_KG,Dimensions_CM
INV-0000072,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-AUT-2033-498,Automotive,Oils,4092,254,5304,1625.74,2198.86,6652528.08,7/11/2023,12/5/2025,28619,9910,353,2.42,Expired,Hazmat Zone,Hazmat Zone-12-3,BATCH-2021840,India Trade Center,5/10/2024,-19,EMP-00036,Ambient,None,8.90286E+12,79.28,156x32x23
INV-0000073,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-SPO-4596-712,Sports & Outdoors,Hiking Equipment,936,123,5838,4654.63,7275.86,4356733.68,11/23/2023,12/5/2025,15180,3804,87,4.06,Good,A1,A1-21-5,BATCH-2022811,Euro Logistics,12/13/2025,-47,EMP-00135,Ambient,None,8.90943E+12,27.18,195x7x31
INV-0000074,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-BEA-3708-682,Beauty & Health,Makeup,7220,124,10275,3331.79,8933.86,24055523.8,3/28/2020,5/30/2021,19212,5949,174,0.82,Good,High Value,High Value-40-5,BATCH-2020876,Turkey Logistics,4/1/2024,29,EMP-00046,-20°C,None,8.90123E+12,3.64,44x16x43
INV-0000075,WH-007,CNF Kuwait City Distribution Center,Kuwait,Kuwait City,SKU-SPO-1047-607,Sports & Outdoors,Sports Shoes,8074,53,8931,1734.63,4903.05,14005402.62,11/11/2021,12/5/2025,18509,2079,40,0.26,Good,B1,B1-18-6,BATCH-2019297,Euro Logistics,4/29/2025,40,EMP-00284,Ambient,None,8.90292E+12,20.4,147x69x17
INV-0000076,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-FOO-2163-206,Food & Beverage,Health Foods,6812,408,9425,4374.21,8084.1,29797118.52,12/31/2022,11/1/2024,6773,3850,23,0.57,Good,C1,C1-47-10,BATCH-2021275,Global Supply Co.,10/24/2023,-43,EMP-00162,Frozen,None,8.90469E+12,17.09,159x49x20
INV-0000077,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-SPO-6276-806,Sports & Outdoors,Fitness Equipment,7669,205,9761,3354.42,8005.57,25725046.98,11/20/2025,12/5/2025,15945,14853,437,1.94,Good,High Value,High Value-11-4,BATCH-2022440,Global Supply Co.,12/28/2025,-7,EMP-00274,Ambient,None,8.90506E+12,98.01,188x69x17
INV-0000078,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-FOO-7268-974,Food & Beverage,Packaged Foods,3249,136,7659,4254.87,12548.65,13824072.63,12/11/2021,7/21/2022,18430,15372,449,4.73,Damaged,B2,B2-12-8,BATCH-2020509,Euro Logistics,2/19/2022,-28,EMP-00240,Frozen,None,8.90722E+12,86.31,52x96x8
INV-0000079,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-SPO-8853-569,Sports & Outdoors,Sports Shoes,3249,243,5563,4392.47,12821.86,14271135.03,8/8/2021,12/5/2025,2504,127,4,0.04,Good,B2,B2-3-6,BATCH-2025978,Local Distributors,10/27/2021,47,EMP-00274,Ambient,None,8.90946E+12,28.21,200x58x25
INV-0000080,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-FOO-7406-327,Food & Beverage,Organic Foods,7177,361,10594,4995.98,11847.33,35856148.46,2/17/2023,4/6/2024,24807,20397,496,2.84,Good,C2,C2-47-1,BATCH-2025197,Asia Trade Partners,9/26/2025,50,EMP-00175,Ambient,None,8.90735E+12,52.2,166x73x26
INV-0000081,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-BEA-3463-841,Beauty & Health,Personal Care,139,461,846,4187.02,7817.77,581995.78,9/12/2020,2/6/2022,1105,653,8,4.7,Quarantine,High Value,High Value-19-6,BATCH-2020436,Euro Logistics,9/16/2023,1,EMP-00172,15-25°C,Class 7,8.90969E+12,8.89,184x91x25
INV-0000082,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-FAS-6406-190,Fashion,Jewelry,7574,377,12431,397.28,1041.48,3008998.72,7/16/2021,12/5/2025,12185,11990,587,1.58,Good,C1,C1-42-9,BATCH-2025297,Turkey Logistics,1/23/2025,21,EMP-00175,Ambient,Class 3,8.9071E+12,1.09,153x57x9
INV-0000083,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-SPO-9002-418,Sports & Outdoors,Yoga,2536,494,5411,998.42,1421.61,2531993.12,11/15/2022,12/5/2025,3010,348,10,0.14,Good,Cold Zone,Cold Zone-10-9,BATCH-2020824,Gulf Manufacturing,2/23/2023,34,EMP-00020,Ambient,None,8.90168E+12,4.54,105x23x15
INV-0000084,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-IND-9134-232,Industrial,Packaging,9866,280,13398,563.49,1003.55,5559392.34,9/30/2021,12/5/2025,9703,8667,401,0.88,Damaged,C1,C1-30-3,BATCH-2019306,Asia Trade Partners,4/12/2025,-39,EMP-00172,Ambient,None,8.90112E+12,50.55,107x84x33
INV-0000085,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-AUT-7502-799,Automotive,Electronics,9,186,1087,4782.34,9626.81,43041.06,3/2/2021,12/5/2025,42136,25748,811,2860.89,Good,A1,A1-13-9,BATCH-2022471,Local Distributors,9/23/2021,-20,EMP-00274,Ambient,None,8.90954E+12,9.95,70x32x43
INV-0000086,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-IND-7826-256,Industrial,Machinery,8444,72,10081,3520.15,9645.4,29724146.6,5/2/2023,12/5/2025,38341,34010,1502,4.03,Quarantine,B2,B2-10-5,BATCH-2021794,Local Distributors,10/17/2023,15,EMP-00294,Ambient,None,8.90509E+12,72.86,41x97x6
INV-0000087,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-AUT-4295-875,Automotive,Exterior,2448,426,6524,4994.47,7042.88,12226462.56,2/17/2024,12/5/2025,9442,6768,180,2.76,Good,B2,B2-50-1,BATCH-2021904,Local Distributors,11/13/2024,-4,EMP-00046,Ambient,None,8.90534E+12,46.8,114x53x8
INV-0000088,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-AUT-4312-125,Automotive,Electronics,5296,97,9868,4585.53,7396.32,24284966.88,12/22/2020,12/5/2025,8092,5718,13,1.08,Good,B2,B2-6-2,BATCH-2020097,China Export Hub,10/13/2022,6,EMP-00127,Ambient,None,8.90178E+12,87.73,75x24x16
INV-0000089,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-FOO-8223-160,Food & Beverage,Organic Foods,1831,69,6759,2920.28,5848.36,5347032.68,9/13/2025,12/31/2025,42678,32047,454,17.5,Good,D1,D1-50-1,BATCH-2025863,Local Distributors,10/9/2025,8,EMP-00244,Frozen,None,8.90242E+12,62.37,157x90x8
INV-0000090,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-HOM-8226-410,Home & Garden,Garden Tools,8135,349,8781,1754.93,3696.43,14276355.55,11/26/2024,12/5/2025,3011,2704,47,0.33,Expired,Hazmat Zone,Hazmat Zone-42-5,BATCH-2020961,India Trade Center,5/12/2025,7,EMP-00018,Ambient,Class 6,8.90519E+12,21.03,148x26x17
INV-0000091,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-AUT-8869-893,Automotive,Car Accessories,5856,241,9867,3645.07,5056.46,21345529.92,9/2/2022,12/5/2025,23393,7845,54,1.34,Good,D1,D1-12-9,BATCH-2025754,India Trade Center,11/10/2025,-37,EMP-00284,Ambient,None,8.9041E+12,76.68,73x45x23
INV-0000092,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-BEA-5861-113,Beauty & Health,Dental Care,2342,473,5264,2236.67,5986.36,5238281.14,3/21/2021,8/9/2022,44036,971,36,0.41,Damaged,High Value,High Value-9-9,BATCH-2019228,Global Supply Co.,6/10/2024,-2,EMP-00135,15-25°C,None,8.90201E+12,41.96,105x47x47
INV-0000093,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-ELE-9688-181,Electronics,TVs,2708,279,3010,3900.9,10592.38,10563637.2,2/25/2023,12/5/2025,38307,26376,1086,9.74,Good,B1,B1-20-9,BATCH-2021928,Euro Logistics,1/30/2024,-45,EMP-00174,Ambient,None,8.90217E+12,9.85,29x19x35
INV-0000094,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-FOO-7415-570,Food & Beverage,Spices,153,325,4148,3075.9,8380.35,470612.7,2/26/2022,12/29/2022,2904,1917,13,12.53,Good,Hazmat Zone,Hazmat Zone-25-8,BATCH-2019482,Turkey Logistics,2/17/2023,-25,EMP-00046,Ambient,None,8.9077E+12,73.64,26x83x36
INV-0000095,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-FOO-7900-539,Food & Beverage,Health Foods,5078,263,7137,612.9,1077.76,3112306.2,7/15/2022,1/28/2024,46758,38646,643,7.61,Good,B1,B1-32-4,BATCH-2020495,Local Distributors,4/11/2024,14,EMP-00127,2-8°C,Class 6,8.90284E+12,92.24,99x48x15
INV-0000096,WH-012,CNF Al Khor Distribution Center,Qatar,Al Khor,SKU-SPO-9138-854,Sports & Outdoors,Swimming Gear,2713,398,6967,2347.42,3064.66,6368550.46,1/19/2025,12/5/2025,7812,6520,231,2.4,Good,B1,B1-39-1,BATCH-2021419,Gulf Manufacturing,12/29/2025,27,EMP-00127,Ambient,None,8.90888E+12,96.89,167x91x16
INV-0000097,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-ELE-9017-389,Electronics,Cameras,1560,84,2388,3379.59,5274.73,5272160.4,3/11/2023,12/5/2025,26656,20740,527,13.29,Good,High Value,High Value-49-2,BATCH-2023056,Global Supply Co.,9/12/2023,13,EMP-00294,Ambient,None,8.90685E+12,69.33,180x92x26
INV-0000098,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-ELE-3173-713,Electronics,Tablets,4728,202,8476,2830.38,7201.68,13382036.64,9/6/2019,12/5/2025,46084,34371,1253,7.27,Good,C1,C1-5-10,BATCH-2021322,Turkey Logistics,5/16/2023,-42,EMP-00060,Ambient,None,8.90234E+12,32.72,119x96x22
INV-0000099,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-HOM-4295-430,Home & Garden,Textiles,7296,113,7804,3507.48,4437.42,25590574.08,8/23/2024,12/5/2025,18387,2266,102,0.31,Good,A1,A1-48-3,BATCH-2023950,India Trade Center,12/28/2024,28,EMP-00182,Ambient,None,8.9075E+12,89.56,83x12x17
INV-0000100,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-AUT-7395-560,Automotive,Car Accessories,7400,135,11068,3609.36,9211.4,26709264,10/23/2021,12/5/2025,44665,29641,782,4.01,Good,B1,B1-27-10,BATCH-2024108,Euro Logistics,7/24/2022,-10,EMP-00174,Ambient,None,8.90392E+12,86.61,116x29x20
INV-0000101,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-SPO-2113-524,Sports & Outdoors,Fitness Equipment,653,260,2550,42.89,108.92,28007.17,2/23/2024,12/5/2025,10948,6495,295,9.95,Damaged,C1,C1-27-9,BATCH-2024632,China Export Hub,9/25/2024,34,EMP-00244,Ambient,None,8.903E+12,47.28,152x95x24
INV-0000102,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-HOM-1056-601,Home & Garden,Storage,2088,168,4828,4544.46,6367.71,9488832.48,10/16/2019,12/5/2025,18615,1211,0,0.58,Good,B2,B2-50-5,BATCH-2019699,India Trade Center,2/6/2021,-22,EMP-00058,Ambient,None,8.90862E+12,41.58,190x78x50
INV-0000103,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-ELE-8810-653,Electronics,Cameras,7454,328,9246,1502.1,3677.94,11196653.4,1/20/2020,12/5/2025,1171,779,28,0.1,Good,Cold Zone,Cold Zone-8-8,BATCH-2025452,Turkey Logistics,7/13/2024,0,EMP-00294,Ambient,Class 3,8.9067E+12,26.31,16x93x28
INV-0000104,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-AUT-1420-911,Automotive,Tires,6001,320,7460,419.1,1164.68,2515019.1,10/19/2025,12/5/2025,43576,22134,854,3.69,Good,D1,D1-31-5,BATCH-2025045,Global Supply Co.,10/28/2025,-33,EMP-00140,Ambient,None,8.90668E+12,91.24,16x47x28
INV-0000105,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-FAS-5353-479,Fashion,Bags,8911,379,13458,1450.1,2598.29,12921841.1,1/4/2021,12/5/2025,43635,34284,1088,3.85,Recalled,Cold Zone,Cold Zone-3-10,BATCH-2020894,Local Distributors,1/19/2024,3,EMP-00252,Ambient,Class 4,8.90257E+12,6,151x24x33
INV-0000106,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-AUT-5476-541,Automotive,Exterior,2544,127,7122,3792.84,10523.59,9648984.96,5/17/2021,12/5/2025,7648,1283,24,0.5,Damaged,Hazmat Zone,Hazmat Zone-36-2,BATCH-2019400,China Export Hub,10/25/2022,-22,EMP-00172,Ambient,None,8.90189E+12,76.58,182x39x20
INV-0000107,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-ELE-4546-590,Electronics,Smartphones,789,170,3007,4811.15,12231.52,3795997.35,8/15/2025,12/5/2025,46217,36935,1265,46.81,Good,B1,B1-49-6,BATCH-2025613,Euro Logistics,9/10/2025,42,EMP-00082,Ambient,None,8.90268E+12,59.29,55x50x31
INV-0000108,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-SPO-8394-871,Sports & Outdoors,Camping Gear,1622,427,2210,1148.22,2624.27,1862412.84,1/1/2021,12/5/2025,24162,23670,31,14.59,Expired,A2,A2-37-2,BATCH-2021983,India Trade Center,3/26/2025,-15,EMP-00244,Ambient,None,8.90581E+12,88.52,71x20x46
INV-0000109,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-AUT-3291-224,Automotive,Car Care,5482,325,8759,2957.01,7668.95,16210328.82,2/18/2019,12/5/2025,3065,2686,80,0.49,Good,D1,D1-1-8,BATCH-2020379,Local Distributors,3/22/2020,50,EMP-00274,Ambient,None,8.90208E+12,57.4,59x32x34
INV-0000110,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-BEA-4775-614,Beauty & Health,Personal Care,7339,197,12335,4203.28,7746.12,30847871.92,6/25/2021,1/30/2022,41633,18188,892,2.48,Good,B2,B2-20-8,BATCH-2025160,Local Distributors,6/27/2021,34,EMP-00299,Frozen,None,8.9072E+12,99.39,185x67x23
INV-0000111,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-BEA-8668-569,Beauty & Health,Personal Care,6385,220,7137,132.49,335.32,845948.65,12/20/2020,11/15/2022,17300,1266,42,0.2,Good,Cold Zone,Cold Zone-11-10,BATCH-2022323,Gulf Manufacturing,9/17/2021,-37,EMP-00162,Ambient,None,8.90215E+12,55.41,29x14x43
INV-0000112,WH-002,CNF Abu Dhabi Distribution Center,UAE,Abu Dhabi,SKU-FOO-5976-219,Food & Beverage,Bakery,844,244,1774,489.58,855.24,413205.52,3/24/2020,11/23/2021,33548,17452,109,20.68,Good,High Value,High Value-29-10,BATCH-2021032,Gulf Manufacturing,4/25/2021,-13,EMP-00240,Ambient,None,8.90606E+12,33.54,170x78x21
INV-0000113,WH-012,CNF Al Khor Distribution Center,Qatar,Al Khor,SKU-ELE-6457-445,Electronics,Tablets,5121,292,9196,4757.44,10001.46,24362850.24,3/27/2022,12/5/2025,20912,4878,116,0.95,Recalled,B2,B2-34-7,BATCH-2020469,India Trade Center,10/1/2024,49,EMP-00020,Ambient,None,8.90654E+12,26.83,31x40x38
INV-0000114,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-HOM-5739-722,Home & Garden,Textiles,542,54,3599,1983.87,3590.85,1075257.54,11/23/2020,12/5/2025,20390,4379,148,8.08,Good,High Value,High Value-37-7,BATCH-2019032,Gulf Manufacturing,8/19/2023,-19,EMP-00252,Ambient,None,8.90237E+12,63.6,14x11x28
INV-0000115,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-IND-9059-201,Industrial,Chemicals,465,363,5098,682.05,1654.12,317153.25,9/15/2025,12/5/2025,9895,4846,55,10.42,Good,B1,B1-27-6,BATCH-2024758,Global Supply Co.,12/17/2025,43,EMP-00182,Ambient,None,8.90425E+12,46.73,83x63x10
INV-0000116,WH-006,CNF Dammam Distribution Center,Saudi Arabia,Dammam,SKU-BEA-9920-909,Beauty & Health,Supplements,4189,202,8001,4192.69,8960.51,17563178.41,5/1/2024,11/15/2025,16004,4078,39,0.97,Good,Hazmat Zone,Hazmat Zone-47-3,BATCH-2024808,Turkey Logistics,10/20/2024,43,EMP-00048,2-8°C,None,8.90295E+12,22.92,153x56x39
INV-0000117,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-SPO-8517-316,Sports & Outdoors,Fishing,7529,491,12254,2760.31,4866.3,20782373.99,11/6/2020,12/5/2025,14658,12280,86,1.63,Damaged,B1,B1-11-8,BATCH-2024164,Local Distributors,2/1/2023,-49,EMP-00185,Ambient,None,8.90783E+12,32.3,10x55x17
INV-0000118,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-HOM-1413-557,Home & Garden,Kitchen Appliances,5227,164,7894,3766.36,4829.93,19686763.72,5/26/2025,12/5/2025,20699,20241,218,3.87,Good,High Value,High Value-48-7,BATCH-2022096,Local Distributors,6/18/2025,-18,EMP-00252,Ambient,None,8.90819E+12,73.03,66x8x40
INV-0000119,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-FAS-6125-730,Fashion,Sunglasses,4238,86,8252,3899.05,6027.7,16524173.9,5/5/2024,12/5/2025,22776,20881,558,4.93,Good,B2,B2-10-10,BATCH-2021387,India Trade Center,3/23/2025,-42,EMP-00174,Ambient,None,8.90779E+12,47.92,9x66x33
INV-0000120,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-BEA-7967-824,Beauty & Health,Personal Care,8086,485,12436,4720.89,9436.36,38173116.54,12/20/2022,12/7/2024,18483,16813,137,2.08,Good,A2,A2-10-10,BATCH-2022954,Local Distributors,2/17/2025,-2,EMP-00252,15-25°C,None,8.90839E+12,62.95,13x40x39
INV-0000121,WH-001,CNF Dubai Distribution Center,UAE,Dubai,SKU-HOM-8698-879,Home & Garden,Furniture,4074,140,8947,1766.16,3370.5,7195335.84,5/5/2024,12/5/2025,46745,16777,663,4.12,Good,A2,A2-12-2,BATCH-2025672,Gulf Manufacturing,7/15/2025,-41,EMP-00175,Ambient,None,8.90532E+12,71.98,54x96x34
INV-0000122,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-FOO-9578-470,Food & Beverage,Confectionery,437,161,3838,4641.94,10432.1,2028527.78,6/15/2019,6/17/2020,9722,6681,200,15.29,Good,A1,A1-33-10,BATCH-2025516,Turkey Logistics,8/25/2025,7,EMP-00020,15-25°C,None,8.9045E+12,0.61,51x61x16
INV-0000123,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-ELE-4717-608,Electronics,Tablets,8049,147,8962,2335.66,6583.93,18799727.34,10/15/2024,12/5/2025,21837,18945,569,2.35,Good,B2,B2-12-7,BATCH-2021106,Turkey Logistics,10/5/2025,-33,EMP-00182,Ambient,None,8.90994E+12,42.62,186x34x43
INV-0000124,WH-008,CNF Hawalli Distribution Center,Kuwait,Hawalli,SKU-IND-6631-438,Industrial,Electrical,6363,233,6815,3467.06,6181.69,22060902.78,12/3/2019,12/5/2025,38971,23241,47,3.65,Good,High Value,High Value-21-9,BATCH-2019486,Euro Logistics,2/18/2023,-35,EMP-00082,Ambient,None,8.90232E+12,78.7,68x28x41
INV-0000125,WH-010,CNF Doha Distribution Center,Qatar,Doha,SKU-FAS-5152-605,Fashion,Women Clothing,2304,70,3242,4242.91,10280.27,9775664.64,9/3/2024,12/5/2025,28066,688,1,0.3,Good,Hazmat Zone,Hazmat Zone-25-6,BATCH-2021121,Gulf Manufacturing,7/20/2025,-2,EMP-00060,Ambient,None,8.90504E+12,53.14,61x68x30
INV-0000126,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-BEA-7157-800,Beauty & Health,Makeup,3116,483,6670,653.38,1311.78,2035932.08,4/28/2022,2/6/2024,6786,4468,48,1.43,Good,D1,D1-7-3,BATCH-2020114,India Trade Center,4/17/2025,21,EMP-00060,15-25°C,None,8.90624E+12,61.24,30x88x44
INV-0000127,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-ELE-9077-242,Electronics,Power Banks,6226,299,9983,4786.98,5848.13,29803737.48,12/22/2019,12/5/2025,3573,759,18,0.12,Good,B1,B1-28-8,BATCH-2021655,Gulf Manufacturing,3/29/2020,-43,EMP-00082,Ambient,None,8.90132E+12,20.15,120x83x46
INV-0000128,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-IND-5986-830,Industrial,Machinery,8571,189,12968,895.35,2505.52,7674044.85,10/11/2025,12/5/2025,45067,25190,63,2.94,Good,C1,C1-33-2,BATCH-2025126,China Export Hub,10/11/2025,-19,EMP-00058,Ambient,None,8.90344E+12,73.67,66x44x17
INV-0000129,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-AUT-4481-358,Automotive,Tools,3070,216,7817,1931.87,3379.78,5930840.9,11/1/2020,12/5/2025,39875,7189,175,2.34,Good,Cold Zone,Cold Zone-31-8,BATCH-2019408,India Trade Center,2/18/2025,-42,EMP-00240,Ambient,None,8.9032E+12,66,24x55x42
INV-0000130,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-IND-2940-116,Industrial,Raw Materials,5733,432,8001,4282.64,7264.26,24552375.12,11/3/2025,12/5/2025,36118,31031,329,5.41,Good,A2,A2-1-5,BATCH-2020617,Euro Logistics,12/16/2025,49,EMP-00046,Ambient,None,8.90473E+12,97.4,180x44x9
INV-0000131,WH-017,CNF Salalah Distribution Center,Oman,Salalah,SKU-BEA-6374-566,Beauty & Health,Personal Care,9829,348,13915,2363.65,5852.69,23232315.85,3/28/2019,12/21/2020,49825,27362,742,2.78,Good,C1,C1-46-3,BATCH-2021166,Asia Trade Partners,11/25/2020,5,EMP-00018,15-25°C,None,8.90389E+12,43.1,176x25x28
INV-0000132,WH-013,CNF Manama Distribution Center,Bahrain,Manama,SKU-FAS-4987-561,Fashion,Men Clothing,7295,276,9361,703.59,1186.25,5132689.05,5/2/2023,12/5/2025,49433,40447,1099,5.54,Good,A1,A1-43-6,BATCH-2025038,India Trade Center,6/15/2023,-25,EMP-00036,Ambient,None,8.90699E+12,5.56,7x46x17
INV-0000133,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-BEA-1508-689,Beauty & Health,Vitamins,523,473,2040,4262.44,7146.48,2229256.12,8/20/2022,2/23/2023,26505,7064,317,13.51,Good,A1,A1-21-3,BATCH-2021857,India Trade Center,12/3/2025,-23,EMP-00174,2-8°C,None,8.9016E+12,6.88,173x89x9
INV-0000134,WH-016,CNF Muscat Distribution Center,Oman,Muscat,SKU-FAS-3195-470,Fashion,Shoes,7471,85,12371,3727.57,11106.65,27848675.47,11/15/2021,12/5/2025,3958,1597,75,0.21,Good,Hazmat Zone,Hazmat Zone-9-9,BATCH-2020252,Asia Trade Partners,8/11/2022,32,EMP-00290,Ambient,None,8.90264E+12,16.75,189x26x30
INV-0000135,WH-007,CNF Kuwait City Distribution Center,Kuwait,Kuwait City,SKU-BEA-2031-744,Beauty & Health,Skincare,6,351,662,3170.12,8281.58,19020.72,8/14/2019,1/25/2021,33198,20520,316,3420,Good,A2,A2-20-4,BATCH-2022949,Euro Logistics,3/3/2022,-23,EMP-00048,Frozen,None,8.90434E+12,97.62,163x64x33
INV-0000136,WH-005,CNF Jeddah Distribution Center,Saudi Arabia,Jeddah,SKU-HOM-9761-598,Home & Garden,Storage,8241,190,10945,1519.05,1933.2,12518491.05,1/22/2021,12/5/2025,15021,9996,269,1.21,Good,High Value,High Value-26-8,BATCH-2023917,Global Supply Co.,4/30/2024,16,EMP-00020,Ambient,None,8.90425E+12,57.85,45x55x47
INV-0000137,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-IND-9861-366,Industrial,Tools,3792,426,5465,2727.46,6375.95,10342528.32,1/24/2023,12/5/2025,31004,8032,149,2.12,Good,A2,A2-6-5,BATCH-2020428,Turkey Logistics,8/17/2025,-18,EMP-00172,Ambient,None,8.90856E+12,17.59,183x46x14
INV-0000138,WH-009,CNF Salmiya Distribution Center,Kuwait,Salmiya,SKU-AUT-6403-642,Automotive,Electronics,1585,279,3804,1071.7,2589.42,1698644.5,3/9/2021,12/5/2025,6251,4253,179,2.68,Good,Hazmat Zone,Hazmat Zone-25-9,BATCH-2025363,Local Distributors,11/30/2023,-33,EMP-00290,Ambient,None,8.90859E+12,30.48,154x58x33
INV-0000139,WH-011,CNF Al Wakrah Distribution Center,Qatar,Al Wakrah,SKU-SPO-5263-926,Sports & Outdoors,Swimming Gear,6984,458,9286,4515.94,7277.73,31539324.96,1/8/2022,12/5/2025,43504,12195,327,1.75,Damaged,Cold Zone,Cold Zone-42-5,BATCH-2023093,Global Supply Co.,12/13/2024,26,EMP-00240,Ambient,None,8.90458E+12,53.41,179x43x17
INV-0000140,WH-015,CNF Muharraq Distribution Center,Bahrain,Muharraq,SKU-AUT-6958-884,Automotive,Car Care,6592,149,10182,3355.05,9661.2,22116489.6,7/31/2025,12/5/2025,37000,19925,839,3.02,Good,C1,C1-11-10,BATCH-2023878,Asia Trade Partners,11/2/2025,11,EMP-00140,Ambient,None,8.90222E+12,42.57,188x85x8
INV-0000141,WH-018,CNF Sohar Distribution Center,Oman,Sohar,SKU-SPO-2927-384,Sports & Outdoors,Yoga,348,241,860,903.03,1100.36,314254.44,8/3/2019,12/5/2025,31980,28193,997,81.01,Good,A1,A1-41-7,BATCH-2020674,China Export Hub,11/7/2022,14,EMP-00190,Ambient,None,8.90885E+12,99.75,171x85x9
INV-0000142,WH-003,CNF Sharjah Distribution Center,UAE,Sharjah,SKU-FAS-9856-873,Fashion,Women Clothing,8550,436,9142,3473.76,9046.02,29700648,5/27/2024,12/5/2025,44265,25882,681,3.03,Expired,A2,A2-6-4,BATCH-2019040,Global Supply Co.,12/24/2024,20,EMP-00182,Ambient,Class 5,8.90483E+12,89.34,192x86x37
INV-0000143,WH-014,CNF Riffa Distribution Center,Bahrain,Riffa,SKU-ELE-7997-451,Electronics,Cameras,7445,293,10221,3423.92,8300.13,25491084.4,9/27/2025,12/5/2025,31807,1265,11,0.17,Good,Hazmat Zone,Hazmat Zone-47-1,BATCH-2024496,Local Distributors,10/28/2025,9,EMP-00240,Ambient,None,8.90777E+12,63.39,107x26x33
INV-0000144,WH-004,CNF Riyadh Distribution Center,Saudi Arabia,Riyadh,SKU-AUT-1605-844,Automotive,Exterior,5577,419,9387,1881.53,2662.29,10493292.81,7/25/2024,12/5/2025,4476,3231,133,0.58,Damaged,Hazmat Zone,Hazmat Zone-37-8,BATCH-2022163,Asia Trade Partners,9/21/2025,50,EMP-00244,Ambient,None,8.9089E+12,98.85,156x5x15
